taxonid,scientific_name,kingdom,phylum,class,order,family,genus,main_common_name,authority,published_year,category,criteria,marine_system,freshwater_system,terrestrial_system,assessor,reviewer,aoo_km2,eoo_km2,elevation_upper,elevation_lower,depth_upper,depth_lower,errata_flag,errata_reason,amended_flag,amended_reason,tax_sp_level
185536,Luzula johnstonii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,JUNCACEAE,Luzula,NA,Buchenau,2017,LC,NA,FALSE,TRUE,TRUE,"Beentje, H.J.","Luke, W.R.Q.",NA,NA,4200,2400,NA,NA,NA,NA,NA,NA,Luzula johnstonii
202721,Elaeodendron kamerunense,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Elaeodendron,NA,(Loes.) Villiers,2015,DD,NA,FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",24,1178152,2600,1900,NA,NA,NA,NA,NA,NA,Elaeodendron kamerunense
201654,Maerua de-waillyi,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,CAPPARACEAE,Maerua,NA,Aubrév. &amp; Pellegr.,2011,DD,NA,FALSE,FALSE,TRUE,"Crook, V.","Hilton-Taylor, C. & Lutz, M.L.",12,64198,372,265,NA,NA,NA,NA,NA,NA,Maerua de-waillyi
179580,Englerina drummondii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,LORANTHACEAE,Englerina,NA,Balle ex Polhill &amp; Wiens,2013,VU,"B1ab(ii,iii)+2ab(ii,iii)",FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C.",119.827,17148.8,1950,1000,NA,NA,NA,NA,NA,NA,Englerina drummondii
32282,Daniellia oblonga,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Daniellia,NA,Oliver,1998,VU,A1c,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daniellia oblonga
185389,Sphaeranthus ukambensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Sphaeranthus,NA,Vatke &amp; O.Hoffm.,2017,LC,NA,FALSE,TRUE,TRUE,"Beentje, H.J.","Luke, W.R.Q.",NA,NA,1450,1,NA,NA,NA,NA,NA,NA,Sphaeranthus ukambensis
97220581,Chassalia ugandensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Chassalia,NA,Verdc.,2017,LC,NA,FALSE,FALSE,TRUE,"Gereau, R., Beentje, H.J., Kabuye, C., Kalema, J., Luke, W.R.Q., Maunder, M., Mwangoka, M., Nshutiyayesu, S. & Ntore, S.","Fischer, E.",4,NA,1000,1000,NA,NA,NA,NA,NA,NA,Chassalia ugandensis
158151,Streptocarpus albus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,GESNERIACEAE,Streptocarpus,NA,(E.A.Bruce) I.Darbysh.,2014,EN,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C.",40,373,2150,1550,NA,NA,NA,NA,NA,NA,Streptocarpus albus
164042,Juncus bufonius,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,JUNCACEAE,Juncus,Toad Rush,L.,2017,LC,NA,FALSE,TRUE,TRUE,"Beentje, H.J. & Gupta, A.K.","Luke, W.R.Q.",NA,NA,3900,0,NA,NA,NA,NA,NA,NA,Juncus bufonius
48153971,Justicia mariae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Justicia,NA,Hedrén,2015,EN,B2ab(iii),FALSE,FALSE,TRUE,"Luke, W.R.Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Kindeketa, W., Malombe, I., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",59.9136,45730,1370,925,NA,NA,NA,NA,NA,NA,Justicia mariae
164508,Ruppia maritima,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,RUPPIACEAE,Ruppia,Beaked Tasselweed,L.,2010,LC,NA,TRUE,TRUE,FALSE,"Short, F.T., Carruthers, T.J.R., Waycott, M., Kendrick, G.A., Fourqurean, J.W., Callabine, A., Kenworthy, W.J. & Dennison, W.C.","Livingstone, S., Harwell, H. & Carpenter, K.E.",NA,NA,NA,NA,0,1.5,NA,NA,NA,NA,Ruppia maritima
34435,Ficus faulkneriana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,MORACEAE,Ficus,NA,C.C.Berg,2013,VU,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C.",99.856,5360.57,450,3,NA,NA,NA,NA,NA,NA,Ficus faulkneriana
34826,Uvariodendron occidentale,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,Uvariodendron,NA,Le Thomas,1998,VU,A1c,FALSE,FALSE,TRUE,"Hawthorne, W.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Uvariodendron occidentale
48153872,Justicia beloperonoides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Justicia,NA,Lindau,2015,EN,"B1ab(ii,iii)+2ab(ii,iii)",FALSE,FALSE,TRUE,"Luke, Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Kindeketa, W., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",109.842,383.594,2500,1500,NA,NA,NA,NA,NA,NA,Justicia beloperonoides
48154013,Isoglossa paucinervis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Isoglossa,NA,I.Darbysh.,2015,LC,NA,FALSE,FALSE,TRUE,"Luke, Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Kindeketa, W., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",159.77,78776.7,2750,1700,NA,NA,NA,NA,NA,NA,Isoglossa paucinervis
48154075,Blepharis kenyensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Blepharis,NA,Vollesen,2015,EN,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)",FALSE,FALSE,TRUE,"Luke, W.R.Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Kindeketa, W., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",39.9424,4964.86,150,0,NA,NA,NA,NA,NA,NA,Blepharis kenyensis
48153934,Justicia lukei,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Justicia,NA,Vollesen,2015,VU,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,"Luke, W.R.Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Kindeketa, W., Malombe, I., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",109.842,9958.14,800,150,NA,NA,NA,NA,NA,NA,Justicia lukei
48154031,Asystasia richardsiae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Asystasia,NA,Ensermu,2015,LC,NA,FALSE,FALSE,TRUE,"Luke, Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",69.8992,7480.32,1500,1000,NA,NA,NA,NA,NA,NA,Asystasia richardsiae
179369,Tristellateia africana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,MALPIGHIACEAE,Tristellateia,NA,S.Moore,2013,LC,NA,FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C.",199.712,203679,200,0,NA,NA,NA,NA,NA,NA,Tristellateia africana
185436,Ethulia vernonioides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Ethulia,NA,(Schweinf.) M.G. Gilbert,2017,LC,NA,FALSE,TRUE,TRUE,"Beentje, H.J.","Luke, W.R.Q.",NA,>20000,3000,1700,NA,NA,NA,NA,NA,NA,Ethulia vernonioides
185509,Ledermanniella bifurcata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PODOSTEMALES,PODOSTEMACEAE,Ledermanniella,NA,(Engl.) C.Cusset,2010,VU,B2ab(iii),FALSE,TRUE,FALSE,"Ghogue, J.-P.","Ameka, G., Cheek, M., Ghogue, J.-P., Nzabi, T. Onana, J.M. & Tchouto, P.",NA,500000,NA,NA,NA,NA,NA,NA,NA,NA,Ledermanniella bifurcata
47347541,Bothriocline auriculata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Bothriocline,NA,(M.Taylor) C.Jeffrey,2013,CR,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Scott, J.A.",5,8.6,3150,2745,NA,NA,NA,NA,NA,NA,Bothriocline auriculata
19893129,Tephrosia aurantiaca,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Tephrosia,NA,Harms,2012,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,102600,1800,1500,NA,NA,NA,NA,NA,NA,Tephrosia aurantiaca
19892338,Zornia brevipes,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Zornia,NA,Milne-Redh.,2012,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,63000,1500,1350,NA,NA,NA,NA,NA,NA,Zornia brevipes
179329,Tridactyle minuta,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Tridactyle,NA,P.J.Cribb,2013,EN,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Scott, J.A.",29.9,212.6,1740,1520,NA,NA,NA,NA,NA,NA,Tridactyle minuta
200676,Stenandrium thomense,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Stenandrium,NA,(Milne-Redh.) Vollesen,2014,EN,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",20,92916,1100,400,NA,NA,NA,NA,NA,NA,Stenandrium thomense
46838,Cyphostemma juttae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,VITALES,VITACEAE,Cyphostemma,NA,(Dinter &amp; Gilg) Desc.,2004,LC,NA,FALSE,FALSE,TRUE,"Craven, P.","Victor, J.E. & Hilton-Taylor, C. (Southern African Plants Red List Authority)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cyphostemma juttae
158116,Gonatopus petiolulatus,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,ARACEAE,Gonatopus,NA,(Peter) Bogner,2009,VU,B2ab(iii),FALSE,FALSE,TRUE,Eastern Arc Mountains & Coastal Forests CEPF Plant Assessment Project,"Beentje, H., Gereau, R., Kabuye, C., Kalema, J., Luke, Q., Lyaruu, H., Maunder, M., Mwachala, G., Ndangalasi, H., Njau, F. & Schatz, G.  (East African Plants Red List Authority)",500-2000,167000,400,0,NA,NA,NA,NA,NA,NA,Gonatopus petiolulatus
185587,Stonesia heterospathella,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PODOSTEMALES,PODOSTEMACEAE,Stonesia,NA,G.Taylor,2010,DD,NA,FALSE,TRUE,TRUE,"Ouedraogo, L.","Diop, F.N. & Smith, K.G.",Notevalueted,245857,NA,NA,NA,NA,NA,NA,NA,NA,Stonesia heterospathella
32273,Cynometra brachyrrhachis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Cynometra,NA,Harms,1998,VU,"B1+2bc, D2",FALSE,FALSE,TRUE,"Lovett, J. & Clarke, G.P.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cynometra brachyrrhachis
164004,Cressa cretica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,CONVOLVULACEAE,Cressa,Cressa de Crète,L.,2013,LC,NA,FALSE,TRUE,TRUE,"Lansdown, R.V.","García, N. & Tognelli, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cressa cretica
39580,Liparis goodyeroides,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Liparis,NA,Schltr.,2000,CR,A1c+2c,FALSE,FALSE,TRUE,"Cheek, M. & Cable, S.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liparis goodyeroides
177299,Persicaria strigosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,POLYGONALES,POLYGONACEAE,Persicaria,NA,(R.Br.) Nakai,2011,LC,NA,FALSE,TRUE,FALSE,"Mani, S.","Sadasivaiah, B., Rao, M.L.V., Karuppasamy, S., Bhat, G.K. & Dahanukar, N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Persicaria strigosa
176964,Fimbristylis dipsacea,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Fimbristylis,Harper's Fimbristylis,(Rottb.) C.B.Clarke,2011,LC,NA,FALSE,TRUE,TRUE,"Kumar, B.","Sadasivaiah, B., Bhat, G.K., Rao, M.L.V., Karuppasamy, S., Dahanukar, N. & Molur, S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fimbristylis dipsacea
185612,Stonesia gracilis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PODOSTEMALES,PODOSTEMACEAE,Stonesia,NA,G.Taylor,2018,CR,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",FALSE,TRUE,FALSE,"Cheek, M. & Ouedraogo, L.","Lansdown, R.V. & Bilz, M.",4,4,400,400,NA,NA,NA,NA,NA,NA,Stonesia gracilis
176968,Eleocharis retroflexa,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Eleocharis,NA,(Poir.) Urb.,2011,LC,NA,FALSE,TRUE,TRUE,"Kumar, B.","Sadasivaiah, B., Bhat, G.K., Rao, M.L.V., Karuppasamy, S. & Dahanukar, N.",NA,NA,1600,0,NA,NA,NA,NA,NA,NA,Eleocharis retroflexa
19892812,Humularia anceps,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Humularia,NA,P.A.Duvign.,2012,NT,NA,FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,9500,1500,800,NA,NA,NA,NA,NA,NA,Humularia anceps
185529,Lagarosiphon cordofanus,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,HYDROCHARITACEAE,Lagarosiphon,NA,Casp.,2017,LC,NA,FALSE,TRUE,FALSE,"Beentje, H.J. & Juffe Bignoli, D.","Luke, W.R.Q.",NA,>20000,1800,0,NA,NA,NA,NA,NA,NA,Lagarosiphon cordofanus
39514,Helichrysum mannii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Helichrysum,NA,Hook.f.,2000,LR/nt,NA,FALSE,FALSE,TRUE,"Cheek, M. & Cable, S.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Helichrysum mannii
34617,Catha edulis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Catha,NA,(Vahl) Forssk. ex Endl.,1998,LR/lc,NA,FALSE,FALSE,TRUE,"Hilton-Taylor, C.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Catha edulis
158329,Streptocarpus kimbozanus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,GESNERIACEAE,Streptocarpus,NA,B.L.Burtt,2014,CR,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C.",4,4,550,200,NA,NA,NA,NA,NA,NA,Streptocarpus kimbozanus
34396,Erythrina burana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Erythrina,NA,Chiov.,2012,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,73000,2100,1350,NA,NA,NA,NA,NA,NA,Erythrina burana
202763,Millettia pilosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Millettia,NA,Hutch. &amp; Dalziel,2015,VU,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",32,32628,NA,NA,NA,NA,NA,NA,NA,NA,Millettia pilosa
39507,Silene biafrae,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,CARYOPHYLLACEAE,Silene,NA,Hook.f.,2015,NT,NA,FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",16,41,3600,2000,NA,NA,NA,NA,NA,NA,Silene biafrae
44879,Seddera pedunculata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,CONVOLVULACEAE,Seddera,NA,(Balf.f.) Verdc.,2004,DD,NA,FALSE,FALSE,TRUE,"Miller, A.","Abuzinada, A.H. & AL-Eisawi, D.M.H. (Arabian Plants Red List Authority)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seddera pedunculata
85719191,Lepidagathis fimbriata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Lepidagathis,NA,C.B.Clarke,2018,NT,NA,FALSE,FALSE,TRUE,"Rokni, S.","Darbyshire, I.",104,66427,1300,5,NA,NA,NA,NA,NA,NA,Lepidagathis fimbriata
179402,Habenaria leucoceras,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Habenaria,NA,Schltr.,2013,EN,B2ab(iii),FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C. & Scott, J.A.",39.9,21018,2550,1850,NA,NA,NA,NA,NA,NA,Habenaria leucoceras
33183,Tetraberlinia tubmaniana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Tetraberlinia,NA,J. Léonard,1998,VU,"A1c, B1+2c",FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tetraberlinia tubmaniana
35807,Acacia origena,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,NA,Hunde,1998,LR/nt,NA,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acacia origena
45449,Crotonogyne strigosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Crotonogyne,NA,Prain,2004,VU,A3c; B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Hilton-Taylor, C. & Pollock, C.M. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crotonogyne strigosa
164356,Schoenoplectus litoralis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Schoenoplectus,Scirpe du Littoral,(Schrad.) Palla,2014,LC,NA,FALSE,TRUE,TRUE,"Mani, S.","Lansdown, R.V. & Smith, K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Schoenoplectus litoralis
18537174,Coffea dactylifera,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Coffea,NA,Robbr. &amp; Stoff.,2017,VU,B2ab(iii),FALSE,FALSE,TRUE,"Chadburn, H. & Davis, A.P.","Onana, J.-M.",16-4400,42000,980,470,NA,NA,NA,NA,NA,NA,Coffea dactylifera
164444,Callitriche pulchra,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,CALLITRICHACEAE,Callitriche,Beautiful water-starwort,Schotsman,2012,CR,"B2ab(iii,iv,v)",FALSE,TRUE,FALSE,"Lansdown, R.V.","Bilz, M. & Scott, J.A.",1,NA,300,0,NA,NA,NA,NA,NA,NA,Callitriche pulchra
202780,Dissotis longisetosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,Dissotis,NA,Gilg &amp; Ledermann ex Engl.,2015,NT,NA,FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",84,76782,2100,900,NA,NA,NA,NA,NA,NA,Dissotis longisetosa
164167,Brachiaria eruciformis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Brachiaria,NA,(Sm.) Griseb.,2011,LC,NA,FALSE,TRUE,TRUE,"Kumar, B.","Sadasivaiah, B., Bhat, G.K., Rao, M.L.V., Karuppasamy, S., Dahanukar, N. & Molur, S.",NA,NA,900,250,NA,NA,NA,NA,NA,NA,Brachiaria eruciformis
110092998,Mapania raynaliana,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Mapania,NA,D.A.Simpson,2017,EN,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,"Cheek, M., Larridon, I. & Rokni, S.","Onana, J.-M.",20,4316,700,70,NA,NA,NA,NA,NA,NA,Mapania raynaliana
185272,Hygrophila borellii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Hygrophila,NA,(Lindau) Heine,2010,DD,NA,FALSE,TRUE,TRUE,"Ouedraogo, L.","Diop, F.N. & Smith, K.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hygrophila borellii
185446,Najas baldwinii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,HYDROCHARITACEAE,Najas,NA,Horn,2010,DD,NA,FALSE,TRUE,FALSE,"Diop, F.N.","Ouedraogo, L. & Smith, K.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Najas baldwinii
85719259,Rungia eriostachya,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Rungia,NA,Hua,2017,NT,NA,FALSE,FALSE,TRUE,"Rokni, S.","Darbyshire, I.",72,142661.497,1000,70,NA,NA,NA,NA,NA,NA,Rungia eriostachya
48154001,Barleria holstii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Barleria,NA,Lindau,2015,LC,NA,FALSE,FALSE,TRUE,"Luke, Q., Bangirinama, F., Beentje, H.J., Darbyshire, I., Gereau, R., Kabuye, C., Kalema, J., Kelbessa, E., Minani, V., Mwangoka, M. & Ndangalasi, H.","Maunder, M. & Hilton-Taylor, C.",249.64,873648,1300,100,NA,NA,NA,NA,NA,NA,Barleria holstii
62333,Bulbostylis schoenoides,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,CYPERACEAE,Bulbostylis,NA,(Kunth) C.B.Clarke,2017,LC,NA,FALSE,TRUE,TRUE,"Beentje, H.J. & Juffe Bignoli, D.","Luke, W.R.Q.",NA,>1000000,2350,1200,NA,NA,NA,NA,NA,NA,Bulbostylis schoenoides
200673,Physacanthus talbotii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,ACANTHACEAE,Physacanthus,NA,S.Moore,2014,EN,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Onana, J.-M.",16,2757,1000,300,NA,NA,NA,NA,NA,NA,Physacanthus talbotii
179641,Agelanthus atrocoronatus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,LORANTHACEAE,Agelanthus,NA,Polhill &amp; Wiens,2013,EN,B1ab(iii)+2ab(iii),FALSE,FALSE,TRUE,IUCN SSC East African Plants Red List Authority,"Hilton-Taylor, C.",49.928,2177.06,1920,1650,NA,NA,NA,NA,NA,NA,Agelanthus atrocoronatus
19891681,Adenodolichos kaessneri,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Adenodolichos,NA,Harms,2012,LC,NA,FALSE,FALSE,TRUE,"Contu, S.","Hilton-Taylor, C.",NA,890000,1600,1000,NA,NA,NA,NA,NA,NA,Adenodolichos kaessneri
177323,Leptochloa obtusiflora,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,POACEAE,Leptochloa,NA,Hochst.,2011,LC,NA,FALSE,TRUE,TRUE,"Kumar, B.","Sadasivaiah, B., Bhat, G.K., Augustine, J., Rao, M.L.V., Dahanukar, N. & Molur, S.",NA,NA,1800,0,NA,NA,NA,NA,NA,NA,Leptochloa obtusiflora
157993,Pandanus rabaiensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,PANDANALES,PANDANACEAE,Pandanus,NA,Rendle,2009,NT,NA,FALSE,FALSE,TRUE,Eastern Arc Mountains & Coastal Forests CEPF Plant Assessment Project,"Beentje, H., Gereau, R., Kabuye, C., Kalema, J., Luke, Q., Lyaruu, H., Maunder, M., Mwachala, G., Ndangalasi, H., Njau, F. & Schatz, G.  (East African Plants Red List Authority)",150-500,104545,1400,1,NA,NA,NA,NA,NA,NA,Pandanus rabaiensis
32920,Tessmannia densiflora,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Tessmannia,NA,Harms,1998,EN,"B1+2c, C2a",FALSE,FALSE,TRUE,"Lovett, J. & Clarke, G.P.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tessmannia densiflora
32773,Discoclaoxylon occidentale,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Discoclaoxylon,NA,(Muell. Arg.) Pax &amp; Hoffm.,1998,VU,D2,FALSE,FALSE,TRUE,World Conservation Monitoring Centre,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Discoclaoxylon occidentale
185269,Luzula mannii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,POALES,JUNCACEAE,Luzula,NA,(Buchenau) Kirschner &amp; Cheek,2017,VU,D2,FALSE,TRUE,TRUE,"Juffe Bignoli, D. & Beentje, H.J.","Luke, W.R.Q.",8,0,4500,2133,NA,NA,NA,NA,NA,NA,Luzula mannii
45899,Eugenia fernandopoana,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,NA,Engl. &amp; V.Brehm,2004,VU,B2ab(iii),FALSE,FALSE,TRUE,"Cheek, M.","Hilton-Taylor, C. & Pollock, C.M. (Red List Programme Office)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eugenia fernandopoana
